"","gene","GO"
"8617","39634_at","GO:0001657;GO:0001933;GO:0002042;GO:0002689;GO:0003180;GO:0003184;GO:0007411;GO:0007411;GO:0008045;GO:0010593;GO:0010596;GO:0014912;GO:0021836;GO:0021972;GO:0030308;GO:0030308;GO:0030336;GO:0030336;GO:0030837;GO:0031290;GO:0031290;GO:0032870;GO:0035385;GO:0035385;GO:0043065;GO:0043086;GO:0043116;GO:0048754;GO:0048754;GO:0048846;GO:0050772;GO:0050919;GO:0050919;GO:0050919;GO:0050929;GO:0051058;GO:0051414;GO:0060412;GO:0061364;GO:0070100;GO:0071504;GO:0071672;GO:0071676;GO:0090024;GO:0090027;GO:0090260;GO:0090288;GO:0005576;GO:0005615;GO:0005737;GO:0016020;GO:0070062;GO:0005095;GO:0005509;GO:0005515;GO:0008201;GO:0008201;GO:0042802;GO:0042803;GO:0043237;GO:0043394;GO:0048495;GO:0048495"
"8618","39635_at","GO:0001525;GO:0030154;GO:0031532;GO:0005576;GO:0005886;GO:0005886;GO:0016021;GO:0042995;GO:0005515"
"8619","39637_at","GO:0001503;GO:0006811;GO:0015701;GO:0019532;GO:0050428;GO:1902358;GO:1902476;GO:0005886;GO:0005887;GO:0005887;GO:0016020;GO:0016324;GO:0031528;GO:0070062;GO:0008271;GO:0015106;GO:0015108;GO:0015116;GO:0015116;GO:0015116;GO:0019531"
"8620","39638_at","GO:0006357;GO:0006978;GO:0008285;GO:0010629;GO:0043065;GO:0043392;GO:0043922;GO:0043922;GO:0043923;GO:0045736;GO:0045892;GO:0045892;GO:0045893;GO:0045944;GO:0065003;GO:0071549;GO:1901990;GO:2001269;GO:0000785;GO:0005634;GO:0005634;GO:0005654;GO:0005739;GO:0017053;GO:0000976;GO:0000978;GO:0000981;GO:0000981;GO:0000981;GO:0001228;GO:0003677;GO:0005515;GO:0042803;GO:0042826;GO:0043565;GO:0070888;GO:1990837"
"8621","39639_s_at","GO:0000012;GO:0006337;GO:0006338;GO:0006338;GO:0007286;GO:0007289;GO:0007290;GO:0007290;GO:0010954;GO:0019953;GO:0030317;GO:0031507;GO:0045892;GO:0000786;GO:0000786;GO:0000786;GO:0001673;GO:0005634;GO:0003677;GO:0003677;GO:0005515"
"8622","39640_at","GO:0006002;GO:0006047;GO:0006048;GO:0006048;GO:0006112;GO:0006487;GO:0006541;GO:1990830;GO:0005829;GO:0004360;GO:0004360;GO:0005515;GO:0097367"
"8623","39641_at","GO:0000079;GO:0000278;GO:0009410;GO:0044772;GO:0051301;GO:0060271;GO:1903251;GO:0000307;GO:0005634;GO:0005730;GO:0005737;GO:0005737;GO:0097124;GO:0005515;GO:0016538"
"8624","39642_at","GO:0006636;GO:0019367;GO:0030148;GO:0034625;GO:0034626;GO:0034626;GO:0035338;GO:0036109;GO:0042761;GO:0042761;GO:0043651;GO:0005783;GO:0005789;GO:0030176;GO:0005515;GO:0009922;GO:0009922;GO:0009922;GO:0009922;GO:0102756"
"8625","39643_at","GO:0001701;GO:0006261;GO:0006264;GO:0006264;GO:0006264;GO:0006281;GO:0022904;GO:0070584;GO:0071897;GO:1900264;GO:0005737;GO:0005739;GO:0005739;GO:0005759;GO:0005759;GO:0005760;GO:0005760;GO:0042645;GO:0003690;GO:0003887;GO:0005515;GO:0030337;GO:0042802;GO:0070182"
"8626","39646_at","GO:0007268;GO:0007528;GO:0007601;GO:0051928;GO:0070509;GO:0070588;GO:0072659;GO:0086045;GO:0086091;GO:0098912;GO:0099703;GO:1901385;GO:1901843;GO:1904879;GO:0005886;GO:0005887;GO:0005891;GO:0005891;GO:0098684;GO:0098793;GO:1990454;GO:0005245;GO:0005262;GO:0005515;GO:0008331;GO:0051015;GO:0086007;GO:0086056;GO:0099635"
"8627","39647_s_at","GO:0007268;GO:0007528;GO:0007601;GO:0051928;GO:0070509;GO:0070588;GO:0072659;GO:0086045;GO:0086091;GO:0098912;GO:0099703;GO:1901385;GO:1901843;GO:1904879;GO:0005886;GO:0005887;GO:0005891;GO:0005891;GO:0098684;GO:0098793;GO:1990454;GO:0005245;GO:0005262;GO:0005515;GO:0008331;GO:0051015;GO:0086007;GO:0086056;GO:0099635"
"8628","39648_at","GO:0007031;GO:0007165;GO:0016557;GO:0016559;GO:0016559;GO:0044375;GO:0044375;GO:0050873;GO:0005777;GO:0005778;GO:0005778;GO:0005779;GO:0032991;GO:0005515;GO:0042803"
"8629","39649_at","GO:0007010;GO:0007266;GO:0007399;GO:0010764;GO:0030336;GO:0030517;GO:0050790;GO:0051056;GO:0005654;GO:0005737;GO:0005737;GO:0005794;GO:0005829;GO:0005829;GO:0005874;GO:0030426;GO:0005096;GO:0005515"
"8630","39650_s_at","GO:0008150;GO:0005575;GO:0016021;GO:0003674"
"8631","39651_at","GO:0000723;GO:0000723;GO:0000724;GO:0006260;GO:0006268;GO:0006281;GO:0006310;GO:0032508;GO:0032508;GO:0032508;GO:0061820;GO:0061820;GO:0000781;GO:0005634;GO:0005654;GO:0005694;GO:0005737;GO:0016020;GO:0000405;GO:0004386;GO:0005515;GO:0005524;GO:0009378;GO:0016887;GO:0032357;GO:0061821;GO:1990814"
"8632","39652_at","GO:0001916;GO:0002548;GO:0002690;GO:0002725;GO:0002726;GO:0002826;GO:0006954;GO:0007165;GO:0007186;GO:0007267;GO:0009615;GO:0010820;GO:0010820;GO:0030593;GO:0030593;GO:0032689;GO:0032703;GO:0032733;GO:0035782;GO:0043433;GO:0043547;GO:0045892;GO:0048247;GO:0050727;GO:0051209;GO:0051281;GO:0070098;GO:0070374;GO:0071346;GO:0071347;GO:0071353;GO:0071356;GO:0071560;GO:0071636;GO:0071663;GO:0090023;GO:2000412;GO:2000503;GO:2000513;GO:2000518;GO:2000538;GO:2000553;GO:2000556;GO:2000558;GO:2000562;GO:2000563;GO:2000566;GO:0005576;GO:0005615;GO:0005615;GO:0005515;GO:0008009;GO:0008009;GO:0042379;GO:0042379;GO:0042803;GO:0048020"
"8633","39653_at","GO:0007004;GO:0016233;GO:0016233;GO:0016233;GO:0016233;GO:0016233;GO:0032202;GO:0032206;GO:0032210;GO:0032210;GO:0032211;GO:0032211;GO:0032212;GO:0032212;GO:0032508;GO:0051096;GO:0051973;GO:0051973;GO:0051974;GO:0051974;GO:0060383;GO:0061820;GO:0070200;GO:1905774;GO:1905776;GO:2001032;GO:0000781;GO:0000781;GO:0000783;GO:0000783;GO:0005654;GO:0005654;GO:0070187;GO:0070187;GO:0070187;GO:0070187;GO:0005515;GO:0010521;GO:0010521;GO:0017151;GO:0042162;GO:0043047;GO:0043047;GO:0061821;GO:0098505;GO:0098505;GO:1905773;GO:1990955"
"8634","39654_at","GO:0006533;GO:0022010;GO:0048714;GO:0005634;GO:0005829;GO:0005829;GO:0005829;GO:0004046;GO:0005515;GO:0016788;GO:0016811;GO:0019807;GO:0042802;GO:0046872"
"8635","39655_at","GO:0001822;GO:0001823;GO:0002003;GO:0002003;GO:0002003;GO:0002018;GO:0006508;GO:0006508;GO:0008217;GO:0008584;GO:0009755;GO:0032496;GO:0035902;GO:0042756;GO:0043408;GO:0048469;GO:0050435;GO:0051591;GO:0070305;GO:0071466;GO:0005576;GO:0005615;GO:0005615;GO:0005737;GO:0005886;GO:0045177;GO:0004190;GO:0004190;GO:0004190;GO:0005102;GO:0005159;GO:0005515;GO:0008233"
"8636","39656_at","GO:0007186;GO:0008277;GO:0009968;GO:0035556;GO:0043547;GO:0043547;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0019898;GO:0043005;GO:0003924;GO:0005096;GO:0005096;GO:0005515"
"8637","39657_at","GO:0007010;GO:0007010;GO:0030855;GO:0031424;GO:0045109;GO:0050680;GO:0005634;GO:0005829;GO:0005882;GO:0009986;GO:0045095;GO:0045095;GO:0045111;GO:0005515;GO:0030280"
"8638","39658_at","GO:0002244;GO:0006357;GO:0005634;GO:0000978;GO:0003700;GO:0005515;GO:0046872"
"8639","39659_at","GO:0006414;GO:0032784;GO:0070125;GO:0070129;GO:0005654;GO:0005739;GO:0005759;GO:0003723;GO:0003746;GO:0005515"
"8640","39660_at","GO:0002227;GO:0002227;GO:0006935;GO:0006955;GO:0007186;GO:0009617;GO:0009617;GO:0019731;GO:0019933;GO:0035584;GO:0042742;GO:0045087;GO:0045087;GO:0050829;GO:0050829;GO:0050830;GO:0050830;GO:0050830;GO:0060474;GO:0061844;GO:0061844;GO:0005576;GO:0005615;GO:0005615;GO:0005796;GO:0019898;GO:0070062;GO:0097225;GO:1990742;GO:0005515;GO:0031731;GO:0031731;GO:0042802"
"8641","39661_s_at","GO:0001504;GO:0006836;GO:0006855;GO:0007595;GO:0015853;GO:0015854;GO:0015858;GO:0015860;GO:0015860;GO:0015862;GO:0015862;GO:0032238;GO:0032238;GO:0032869;GO:0035344;GO:0035364;GO:0072531;GO:0098810;GO:0150104;GO:1901642;GO:0005730;GO:0005886;GO:0005886;GO:0005887;GO:0016323;GO:0016323;GO:0031965;GO:0098793;GO:0005326;GO:0005326;GO:0005337;GO:0005337;GO:0015211;GO:0015211;GO:0015213"
"8642","39662_s_at","GO:0006468;GO:0007165;GO:0008277;GO:0009966;GO:0022400;GO:0031623;GO:0005737;GO:0005829;GO:0005886;GO:0005938;GO:0097381;GO:0004672;GO:0005524;GO:0050254"
"8643","39663_at","GO:0001701;GO:0001889;GO:0006013;GO:0006486;GO:0006491;GO:0006517;GO:0007005;GO:0007033;GO:0007585;GO:0019082;GO:0048286;GO:0050769;GO:0060042;GO:0000139;GO:0000139;GO:0005797;GO:0005801;GO:0016020;GO:0016021;GO:0070062;GO:0004559;GO:0004559;GO:0004572;GO:0016799;GO:0030246;GO:0042803;GO:0046872"
"8644","39664_at","GO:0000012;GO:0000209;GO:0000209;GO:0006283;GO:0006283;GO:0006974;GO:0006979;GO:0006979;GO:0009411;GO:0010165;GO:0043161;GO:0043161;GO:0051865;GO:0090262;GO:0097680;GO:0000109;GO:0000109;GO:0005634;GO:0005654;GO:0016363;GO:0031464;GO:0031464;GO:0032991;GO:0080008;GO:0004842;GO:0005515;GO:0044877"
"8645","39665_at","GO:0001964;GO:0006811;GO:0007165;GO:0007218;GO:0007218;GO:0007268;GO:0007268;GO:0007340;GO:0007399;GO:0007601;GO:0007628;GO:0034220;GO:0042391;GO:0043200;GO:0050877;GO:0060012;GO:0060013;GO:0060079;GO:0097112;GO:1902476;GO:1902476;GO:0005737;GO:0005886;GO:0005887;GO:0005887;GO:0005887;GO:0016935;GO:0030425;GO:0043005;GO:0045202;GO:0045211;GO:0070161;GO:0098690;GO:0098982;GO:0004888;GO:0005231;GO:0005254;GO:0005515;GO:0016594;GO:0016594;GO:0016933;GO:0016934;GO:0016934;GO:0030594;GO:0044877;GO:1904315"
"8646","39666_at","GO:0007186;GO:0008277;GO:0030308;GO:0005834;GO:0005886;GO:0070062;GO:0005515;GO:0031681"
"8647","39667_at","GO:0000381;GO:0000381;GO:0000381;GO:0000398;GO:0010468;GO:0021954;GO:0030182;GO:0051252;GO:0051252;GO:0120163;GO:1902667;GO:0005634;GO:0005737;GO:0003723;GO:0003723;GO:0003723;GO:0003729;GO:0003729;GO:1990825"
"8648","39668_at","GO:0000122;GO:0001822;GO:0003091;GO:0006006;GO:0006357;GO:0006366;GO:0008284;GO:0008285;GO:0009410;GO:0010842;GO:0010960;GO:0030510;GO:0035136;GO:0035137;GO:0035810;GO:0035909;GO:0042127;GO:0042593;GO:0043066;GO:0043066;GO:0043524;GO:0043525;GO:0043588;GO:0045444;GO:0045595;GO:0045892;GO:0045893;GO:0045893;GO:0045944;GO:0048485;GO:0048745;GO:0048856;GO:0050796;GO:0051402;GO:0055062;GO:0055074;GO:0055075;GO:0055078;GO:0072017;GO:0072044;GO:0072210;GO:0097070;GO:0097275;GO:0097276;GO:0097277;GO:0000785;GO:0005634;GO:0005634;GO:0005634;GO:0005654;GO:0000977;GO:0000978;GO:0000981;GO:0000981;GO:0000981;GO:0000987;GO:0001228;GO:0001228;GO:0003677;GO:0003682;GO:0003700;GO:0005515;GO:0042803;GO:0043565;GO:0046982;GO:1990837"
"8649","39669_at","GO:0007271;GO:0043086;GO:0070588;GO:0098609;GO:0005615;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0009986;GO:0031982;GO:0045202;GO:0001786;GO:0001786;GO:0002020;GO:0005262;GO:0005509;GO:0005515;GO:0005543;GO:0005544;GO:0005546;GO:0015464;GO:0019834;GO:0046790"
"8650","39670_at","GO:0000723;GO:0006281;GO:0006302;GO:0006302;GO:0006302;GO:0006471;GO:0030592;GO:0045829;GO:0051106;GO:0060236;GO:0070212;GO:0070213;GO:0140289;GO:1905662;GO:1990166;GO:2001034;GO:0005654;GO:0005730;GO:0005737;GO:0005814;GO:0016604;GO:0035861;GO:0035861;GO:0045171;GO:0003824;GO:0003950;GO:0003950;GO:0005515;GO:0140294;GO:0140804;GO:0140806;GO:0140807;GO:1990404;GO:1990404"
"8651","39671_at","GO:0006897;GO:0007416;GO:0031623;GO:0046847;GO:0048488;GO:0051491;GO:0061002;GO:0098884;GO:0099173;GO:1903423;GO:0005737;GO:0005794;GO:0005874;GO:0005886;GO:0014069;GO:0016020;GO:0030424;GO:0043083;GO:0043197;GO:0044327;GO:0045202;GO:0048471;GO:0061828;GO:0061829;GO:0070062;GO:0098793;GO:0098844;GO:0098978;GO:0003924;GO:0003924;GO:0005515;GO:0005525;GO:0008017;GO:0031798;GO:0031802;GO:0050998;GO:0099186"
"8652","39672_at","GO:0000165;GO:0006470;GO:0005654;GO:0005737;GO:0005829;GO:0005829;GO:0009898;GO:0015630;GO:0072686;GO:0004725;GO:0004726;GO:0005515"
"8653","39673_i_at","GO:0007160;GO:0010811;GO:0030198;GO:0005576;GO:0005614;GO:0031012;GO:0005178;GO:0008201;GO:0070052"
"8654","39674_r_at","GO:0007160;GO:0010811;GO:0030198;GO:0005576;GO:0005614;GO:0031012;GO:0005178;GO:0008201;GO:0070052"
"8655","39676_at","GO:0001756;GO:0006357;GO:0007519;GO:0035914;GO:0042693;GO:0045663;GO:0045892;GO:0045944;GO:0048743;GO:0060415;GO:0000785;GO:0005634;GO:0005654;GO:0090575;GO:0000978;GO:0000981;GO:0000981;GO:0001228;GO:0003700;GO:0046983;GO:0070888;GO:1990837"
"8656","39677_at","GO:0001833;GO:0006268;GO:0006268;GO:1900264;GO:1902983;GO:1903934;GO:0000811;GO:0000811;GO:0005634;GO:0005634;GO:0005654;GO:0005737;GO:0071162;GO:0071162"
"8657","39678_at","GO:0001889;GO:0006085;GO:0006550;GO:0006550;GO:0006635;GO:0006635;GO:0007420;GO:0009725;GO:0014070;GO:0015936;GO:0015937;GO:0042594;GO:0046356;GO:0046952;GO:0060612;GO:0072229;GO:1902224;GO:1902860;GO:0005739;GO:0005739;GO:0005759;GO:0070062;GO:0003985;GO:0003985;GO:0003985;GO:0016453;GO:0019899;GO:0030955;GO:0042802;GO:0120225"
"8658","39679_at","GO:0003091;GO:0003091;GO:0003097;GO:0006833;GO:0006833;GO:0006833;GO:0015793;GO:0042631;GO:0051289;GO:0071280;GO:0071288;GO:0072205;GO:0005794;GO:0005886;GO:0005886;GO:0005886;GO:0005887;GO:0005887;GO:0016020;GO:0016021;GO:0016323;GO:0016324;GO:0016324;GO:0016324;GO:0030658;GO:0048471;GO:0055037;GO:0070062;GO:0070062;GO:0098576;GO:0005372;GO:0005515;GO:0015168;GO:0015250;GO:0015250;GO:0015250"
"8659","39680_at","GO:0001503;GO:0030502;GO:0031214;GO:0042742;GO:0046541;GO:0005576;GO:0005515;GO:0030197;GO:0030345;GO:0046848"
"8660","39681_at","GO:0000122;GO:0001823;GO:0006357;GO:0006915;GO:0007417;GO:0008283;GO:0008285;GO:0009880;GO:0009952;GO:0016567;GO:0030097;GO:0030097;GO:0030099;GO:0032332;GO:0034504;GO:0035116;GO:0035136;GO:0042733;GO:0043065;GO:0043931;GO:0045600;GO:0045638;GO:0045778;GO:0045892;GO:0045892;GO:0045893;GO:0045944;GO:0048133;GO:0051138;GO:0051216;GO:0061036;GO:0001673;GO:0005634;GO:0005634;GO:0005829;GO:0005886;GO:0016604;GO:0016605;GO:0016607;GO:0017053;GO:0032991;GO:0000978;GO:0000978;GO:0001222;GO:0001227;GO:0001227;GO:0001228;GO:0003677;GO:0003677;GO:0005515;GO:0008022;GO:0019904;GO:0042802;GO:0042803;GO:0046872"
"8661","39682_at","GO:0002269;GO:0002283;GO:0006814;GO:0006883;GO:0008217;GO:0009410;GO:0010467;GO:0014824;GO:0032094;GO:0032341;GO:0034101;GO:0035264;GO:0035725;GO:0035725;GO:0036254;GO:0042045;GO:0050891;GO:0050914;GO:0050915;GO:0055075;GO:0055078;GO:0070254;GO:0070944;GO:0071468;GO:0097274;GO:0098719;GO:1904045;GO:1904117;GO:0005886;GO:0005886;GO:0005887;GO:0005887;GO:0009897;GO:0016324;GO:0030659;GO:0034706;GO:0034706;GO:0034706;GO:0070062;GO:0005515;GO:0015280;GO:0050699"
"8662","39683_at","GO:0002088;GO:0007601;GO:0005212;GO:0005515"
"8663","39685_at","GO:0007399;GO:0031175;GO:0031175;GO:0060271;GO:0005615;GO:0005737;GO:0005829;GO:0005829;GO:0005886;GO:0016020;GO:0030425;GO:0043025;GO:0048471;GO:0005515"
"8664","39686_g_at","GO:0007399;GO:0031175;GO:0031175;GO:0060271;GO:0005615;GO:0005737;GO:0005829;GO:0005829;GO:0005886;GO:0016020;GO:0030425;GO:0043025;GO:0048471;GO:0005515"
"8665","39687_at","GO:0007399;GO:0031175;GO:0031175;GO:0060271;GO:0005615;GO:0005737;GO:0005829;GO:0005829;GO:0005886;GO:0016020;GO:0030425;GO:0043025;GO:0048471;GO:0005515"
"8666","39688_at","GO:0000122;GO:0006338;GO:0006354;GO:0006357;GO:0006915;GO:0007399;GO:0030071;GO:0045892;GO:0045944;GO:0070316;GO:0097190;GO:1902459;GO:1905454;GO:2000045;GO:2000781;GO:2000819;GO:0000785;GO:0000785;GO:0000785;GO:0005634;GO:0005654;GO:0005813;GO:0005829;GO:0016514;GO:0043231;GO:0071565;GO:0003712;GO:0003714;GO:0005515;GO:0042393;GO:0046872;GO:0062072;GO:0070577"
"8667","39689_at","GO:0006952;GO:0010466;GO:0010711;GO:0010716;GO:0010716;GO:0034103;GO:0045861;GO:0060311;GO:0060313;GO:0097435;GO:2000117;GO:0005576;GO:0005576;GO:0005615;GO:0005615;GO:0005615;GO:0005737;GO:0005783;GO:0005788;GO:0005794;GO:0005886;GO:0031982;GO:0070062;GO:1904724;GO:1904813;GO:0001540;GO:0002020;GO:0004866;GO:0004869;GO:0004869;GO:0005515;GO:0030414;GO:0042802"
"8668","39690_at","GO:0007507;GO:0030036;GO:0061061;GO:0001725;GO:0005829;GO:0005912;GO:0030018;GO:0031941;GO:0003779;GO:0005515;GO:0046872;GO:0051371"
"8669","39691_at","GO:0006914;GO:0006915;GO:0010508;GO:0016241;GO:0031334;GO:0031647;GO:0032465;GO:0032801;GO:0034198;GO:0042149;GO:0048102;GO:0061024;GO:0090148;GO:1903527;GO:1903778;GO:1903955;GO:2000786;GO:0000139;GO:0000421;GO:0005737;GO:0005741;GO:0005829;GO:0016020;GO:0030496;GO:0031410;GO:0032991;GO:0005515;GO:0008289;GO:0042802;GO:0042803;GO:0045296"
"8670","39692_at","GO:0002062;GO:0006357;GO:0006888;GO:0009611;GO:0010628;GO:0010976;GO:0030968;GO:0034976;GO:0045893;GO:0045944;GO:0051216;GO:0000785;GO:0005634;GO:0005654;GO:0005783;GO:0005789;GO:0016021;GO:0097038;GO:0000976;GO:0000981;GO:0000981;GO:0001228;GO:0035497;GO:0035497"
"8671","39693_at","GO:0034220;GO:0034765;GO:0042771;GO:0060548;GO:0060548;GO:0071480;GO:0071480;GO:0005640;GO:0016021;GO:0033017;GO:0070062;GO:0003674;GO:0005244;GO:0005515"
"8672","39694_at","GO:0034220;GO:0034765;GO:0042771;GO:0060548;GO:0060548;GO:0071480;GO:0071480;GO:0005640;GO:0016021;GO:0033017;GO:0070062;GO:0003674;GO:0005244;GO:0005515"
"8673","39695_at","GO:0002456;GO:0002726;GO:0006958;GO:0007204;GO:0030449;GO:0031664;GO:0045087;GO:0045730;GO:0045916;GO:0045916;GO:0045959;GO:0046718;GO:1903659;GO:2000516;GO:2000563;GO:0000139;GO:0005576;GO:0005886;GO:0005886;GO:0005886;GO:0009986;GO:0030133;GO:0030667;GO:0031225;GO:0033116;GO:0045121;GO:0070062;GO:0101003;GO:0001618;GO:0005515;GO:0008289"
"8674","39696_at","GO:0006915;GO:0030154;GO:0030512;GO:0051028;GO:0051260;GO:0110077;GO:0005654;GO:0005737;GO:0005829;GO:0005829;GO:0016020;GO:1903561;GO:0003677;GO:0003723;GO:0003729;GO:0005515;GO:0008270"
"8675","39697_at","GO:0001666;GO:0002017;GO:0007565;GO:0008202;GO:0008211;GO:0009410;GO:0032094;GO:0032868;GO:0034650;GO:0051384;GO:0005654;GO:0005789;GO:0005811;GO:0043231;GO:0005496;GO:0016229;GO:0016491;GO:0051287;GO:0070523;GO:0070523"
"8676","39698_at","GO:0000122;GO:0001829;GO:0003166;GO:0006357;GO:0008016;GO:0016575;GO:0043393;GO:0043415;GO:0045596;GO:0048286;GO:0051131;GO:0051155;GO:1903598;GO:0000785;GO:0005634;GO:0005634;GO:0005737;GO:0003677;GO:0005515"
"8677","39699_at","GO:0000209;GO:0000209;GO:0006281;GO:0006511;GO:0006511;GO:0006974;GO:0006974;GO:0043161;GO:0045995;GO:1901315;GO:1901315;GO:2000779;GO:2000780;GO:0005634;GO:0005654;GO:0005829;GO:0016607;GO:0016607;GO:0005515;GO:0046966;GO:0061630;GO:0061630;GO:0061630"
"8678","396_f_at","GO:0007165;GO:0007420;GO:0007507;GO:0008284;GO:0019221;GO:0030097;GO:0038162;GO:0046697;GO:0005576;GO:0005886;GO:0005886;GO:0005887;GO:0009897;GO:0016607;GO:0004896;GO:0004900;GO:0004900;GO:0005515;GO:0042802"
"8679","39700_at","GO:0007264;GO:0007264;GO:0007266;GO:0016197;GO:0033572;GO:0050790;GO:0051056;GO:2001136;GO:2001136;GO:0005737;GO:0005737;GO:0005829;GO:0010008;GO:0048471;GO:0070062;GO:0097443;GO:0005096;GO:0005096;GO:0005096;GO:0005515;GO:0017124;GO:0031267;GO:0045296"
"8680","39701_at","GO:0000122;GO:0000122;GO:0006357;GO:0006915;GO:0010468;GO:0045944;GO:0005634;GO:0005776;GO:0000977;GO:0000981;GO:0001227;GO:0003674;GO:0046872"
"8681","39702_at","GO:0001682;GO:0006364;GO:0008033;GO:0090502;GO:0000172;GO:0005634;GO:0005654;GO:0005655;GO:0030681;GO:0003723;GO:0003723;GO:0004526;GO:0005515;GO:0033204"
"8682","39703_at","GO:0006338;GO:0007507;GO:0010468;GO:0051568;GO:0051568;GO:0071557;GO:0005634;GO:0005654;GO:0035097;GO:0044666;GO:0044666;GO:0044666;GO:0000978;GO:0005515;GO:0031490;GO:0032452;GO:0046872;GO:0071558"
"8683","39704_s_at","GO:0006268;GO:0006337;GO:0006354;GO:0006355;GO:0008285;GO:0045892;GO:0045893;GO:0045944;GO:0090402;GO:0005634;GO:0005634;GO:0005634;GO:0005654;GO:0005667;GO:0005829;GO:0005925;GO:0035985;GO:0090575;GO:0000978;GO:0000987;GO:0001221;GO:0003677;GO:0003677;GO:0003680;GO:0003680;GO:0003680;GO:0003682;GO:0003712;GO:0003713;GO:0003713;GO:0003713;GO:0003723;GO:0005515;GO:0008301;GO:0019899;GO:0030374;GO:0030527;GO:0042974;GO:0042975;GO:0046965;GO:0060090;GO:0140677"
"8684","39705_at","GO:0000122;GO:0000122;GO:0016575;GO:0030336;GO:0000118;GO:0000785;GO:0000805;GO:0000806;GO:0001741;GO:0005634;GO:0005634;GO:0005654;GO:0005737;GO:0016580;GO:0016580;GO:0030849;GO:0003682;GO:0003714;GO:0005515"
"8685","39706_at","GO:0030335;GO:0038128;GO:0038128;GO:0071277;GO:0071277;GO:0071363;GO:0005634;GO:0005654;GO:0005730;GO:0005737;GO:0005737;GO:0005739;GO:0005829;GO:0005886;GO:0005886;GO:0005886;GO:0005925;GO:0030054;GO:0035577;GO:0070062;GO:0003723;GO:0004674;GO:0005515;GO:0005544;GO:0005544;GO:0005544;GO:0030971;GO:0030971;GO:0046872;GO:0048306"
"8686","39707_at","GO:0006470;GO:0006661;GO:0007179;GO:0010506;GO:0030512;GO:0046856;GO:0060304;GO:0005615;GO:0005737;GO:0005768;GO:0005829;GO:0016020;GO:0031901;GO:0004438;GO:0004438;GO:0004722;GO:0004725;GO:0005515;GO:0019903;GO:0019903;GO:0046872;GO:0052629;GO:0052629"
"8687","39708_at","GO:0000122;GO:0001659;GO:0001754;GO:0006355;GO:0006357;GO:0006357;GO:0006606;GO:0006952;GO:0006954;GO:0007165;GO:0007179;GO:0007259;GO:0007259;GO:0007259;GO:0007399;GO:0008283;GO:0008285;GO:0010507;GO:0010628;GO:0010628;GO:0010629;GO:0016310;GO:0019221;GO:0019221;GO:0019953;GO:0030335;GO:0030522;GO:0032355;GO:0032731;GO:0032733;GO:0032755;GO:0032757;GO:0032760;GO:0032870;GO:0033210;GO:0033210;GO:0035019;GO:0040014;GO:0042127;GO:0042593;GO:0042755;GO:0042789;GO:0043434;GO:0044320;GO:0044321;GO:0045648;GO:0045747;GO:0045766;GO:0045820;GO:0045893;GO:0045893;GO:0045944;GO:0045944;GO:0045944;GO:0045944;GO:0048708;GO:0051092;GO:0051726;GO:0060019;GO:0060221;GO:0060259;GO:0060396;GO:0060397;GO:0060397;GO:0060397;GO:0070102;GO:0070102;GO:0072538;GO:0072540;GO:0097009;GO:0097398;GO:1900017;GO:1902895;GO:1904685;GO:1905564;GO:2000635;GO:2000637;GO:2000737;GO:2001223;GO:0000785;GO:0000785;GO:0005634;GO:0005634;GO:0005654;GO:0005654;GO:0005667;GO:0005737;GO:0005737;GO:0005829;GO:0005829;GO:0005886;GO:0090575;GO:0090575;GO:0090575;GO:0000976;GO:0000978;GO:0000978;GO:0000981;GO:0000981;GO:0001228;GO:0001228;GO:0001228;GO:0003677;GO:0003700;GO:0004879;GO:0005102;GO:0005515;GO:0019901;GO:0019903;GO:0031490;GO:0035591;GO:0042802;GO:0042803;GO:0046983;GO:0061629;GO:0070878;GO:0140297"
"8688","39709_at","GO:0010269;GO:0098869;GO:0005829;GO:0016209"
"8689","39710_at","GO:0017015;GO:0031103;GO:0045664;GO:0005634;GO:0005737;GO:0005515"
"8690","39711_at","GO:0001889;GO:0006491;GO:0006491;GO:0035556;GO:0005783;GO:0005788;GO:0005788;GO:0017177;GO:0017177;GO:0017177;GO:0043231;GO:0005080;GO:0005509;GO:0005515;GO:0044325;GO:0051219"
"8691","39712_at","GO:0001819;GO:0008284;GO:0015031;GO:0032730;GO:0043123;GO:0043123;GO:0043303;GO:0005576;GO:0005615;GO:0005615;GO:0005634;GO:0005654;GO:0005730;GO:0005737;GO:0005829;GO:0005886;GO:0048471;GO:0048471;GO:0005507;GO:0005509;GO:0005509;GO:0005515;GO:0008270;GO:0008289;GO:0017134;GO:0042803;GO:0048306;GO:0050786;GO:0050786"
"8692","39713_at","GO:0006338;GO:0007338;GO:0009791;GO:0010628;GO:0033601;GO:0034720;GO:0034720;GO:0044344;GO:0045892;GO:0048511;GO:0060444;GO:0060763;GO:0060992;GO:0061038;GO:0070306;GO:1990830;GO:2000864;GO:0005634;GO:0005634;GO:0005654;GO:0005654;GO:0005829;GO:0003676;GO:0003677;GO:0003714;GO:0005515;GO:0008270;GO:0008270;GO:0032452;GO:0032452;GO:0032453;GO:0032453;GO:0034647;GO:0034647;GO:0034647;GO:0042393;GO:1990837"
